title,author,star_score,genre,keywords,synopsis,Thumb,day,favorite_count,epi_cnt,completed_date,content
마왕까지 한 걸음,윤홍,9.97118,판타지,"힘숨찐, 판타지","이건 그냥 마을 사람 A랑 다를게 없잖아 나보다 강한 존재는 이 세계에 있을 수 없어
세계관 최강자 자리를 위해 지상최강 마왕을 찾아 뭍으로 나온 바다의 왕 유리아
그런데 거울을 보니 웬 어린아이가
다리를 얻음과 동시에 그녀의 모든 힘이 사라져 버렸다
그럼에도 여전히 세계최강 자리를 노리고 있는 그녀의 눈물겨운 여정이 시작된다",https://image-comic.pstatic.net/webtoon/776668/thumbnail/thumbnail_IMAG21_fe12d91f-1a7c-4665-8b15-f2bc9fb0b328.jpg,THURSDAY,,,,"판타지 힘숨찐, 판타지 이건 그냥 마을 사람 A랑 다를게 없잖아 나보다 강한 존재는 이 세계에 있을 수 없어
세계관 최강자 자리를 위해 지상최강 마왕을 찾아 뭍으로 나온 바다의 왕 유리아
그런데 거울을 보니 웬 어린아이가
다리를 얻음과 동시에 그녀의 모든 힘이 사라져 버렸다
그럼에도 여전히 세계최강 자리를 노리고 있는 그녀의 눈물겨운 여정이 시작된다"
불편한 관계,다봄,9.96507,로맨스,"로맨스, 오피스로맨스, 현실로맨스, 비밀연애, 직진남, 사내연애","회사 동료 정이라와 공은도는 서로의 이별을 위로하며 술자리를 갖고 다음날 아침 함께 눈을 뜬다 
하루 아침에 동료에서 불편한 관계로 전락한 두 사람 
어젯밤 우리 사이에 무슨 일이",https://image-comic.pstatic.net/webtoon/768468/thumbnail/thumbnail_IMAG21_a1a837ad-e769-47d0-a082-f4ab829362b6.jpg,THURSDAY,,,,"로맨스 로맨스, 오피스로맨스, 현실로맨스, 비밀연애, 직진남, 사내연애 회사 동료 정이라와 공은도는 서로의 이별을 위로하며 술자리를 갖고 다음날 아침 함께 눈을 뜬다 
하루 아침에 동료에서 불편한 관계로 전락한 두 사람 
어젯밤 우리 사이에 무슨 일이"
오만의 시대,팀 코모도 / 한솔 / 레몬개구리,9.96736,로맨스,"소설원작, 로맨스, 로판, 요즘핫한추천작","28년간의 전쟁을 승리로 이끈 페르바즈의 영주 아샤 페르바즈
긴 전쟁으로 황폐해진 페르바즈를 위해
아샤는 황제가 약속한 승전 보상을 받으러 황실로 향한다 

하지만 돌아온 보상은 고작 결혼 상대 선택권

최선의 선택으로 얼마 전 황태자 위를 박탈당한 1황자 칼라일 헤이븐 공작을 지목한 아샤
거절하면 황제에게 위자료를 지급받을 생각이었으나

페르바즈 변경백 그대의 청혼을 받아들이겠다

예상과 다르게 칼라일 공작은 아샤의 선택을 받아들였다
페르바즈에 대한 엄청난 지원까지 약속하면서",https://image-comic.pstatic.net/webtoon/814538/thumbnail/thumbnail_IMAG21_37b888c5-d7d7-4722-95b2-2be5687efdda.jpg,THURSDAY,,,,"로맨스 소설원작, 로맨스, 로판, 요즘핫한추천작 28년간의 전쟁을 승리로 이끈 페르바즈의 영주 아샤 페르바즈
긴 전쟁으로 황폐해진 페르바즈를 위해
아샤는 황제가 약속한 승전 보상을 받으러 황실로 향한다 

하지만 돌아온 보상은 고작 결혼 상대 선택권

최선의 선택으로 얼마 전 황태자 위를 박탈당한 1황자 칼라일 헤이븐 공작을 지목한 아샤
거절하면 황제에게 위자료를 지급받을 생각이었으나

페르바즈 변경백 그대의 청혼을 받아들이겠다

예상과 다르게 칼라일 공작은 아샤의 선택을 받아들였다
페르바즈에 대한 엄청난 지원까지 약속하면서"
두 번째 딸로 태어났습니다,용원창 / 뉴궁딩팡팡,9.93817,로맨스,"소설원작, 로맨스, 러블리","나는 첫째 딸로 태어나 5살에 죽었지만 두 번째 삶 역시 당신의 품에서 태어났다 
내가 7살이 되었을 무렵 돌아가신 어머니 
어머니가 유품으로 남긴 종이 한 장을 챙겨 길을 나선 뒤 마주친 분홍빛 머리카락을 가진 한 남자
당신이 제 아빠라고요 심지어 황제라고요 오라버니도 셋이나 있어요
엄마 나 새로운 가족들과 잘 지낼 수 있을까",https://image-comic.pstatic.net/webtoon/794651/thumbnail/thumbnail_IMAG21_78738c64-26ce-4992-b586-b4e4d3298fd6.jpg,THURSDAY,,,,"로맨스 소설원작, 로맨스, 러블리 나는 첫째 딸로 태어나 5살에 죽었지만 두 번째 삶 역시 당신의 품에서 태어났다 
내가 7살이 되었을 무렵 돌아가신 어머니 
어머니가 유품으로 남긴 종이 한 장을 챙겨 길을 나선 뒤 마주친 분홍빛 머리카락을 가진 한 남자
당신이 제 아빠라고요 심지어 황제라고요 오라버니도 셋이나 있어요
엄마 나 새로운 가족들과 잘 지낼 수 있을까"
게임 최강 트롤러,박종석 / YATO / 군만두먹자,9.89561,판타지,"소설원작, 판타지","세상에서 가장 개연성 있는 게임
아진 전자 실리코프 인더스트리 코퍼레이션 아르고스
세계 굴지의 대기업들이 합작해 만들어 낸 인류 최초의 가상현실 게임 아르카디아
환영합니다 환상의 세계 아르카디아에 오신 것을
그 안에서 벌어지는 대환장스러운 이야기들
지금 바로 시작합니다",https://image-comic.pstatic.net/webtoon/801698/thumbnail/thumbnail_IMAG21_52e81ef5-fb49-4f99-801c-0e13c5691c67.,THURSDAY,,,,"판타지 소설원작, 판타지 세상에서 가장 개연성 있는 게임
아진 전자 실리코프 인더스트리 코퍼레이션 아르고스
세계 굴지의 대기업들이 합작해 만들어 낸 인류 최초의 가상현실 게임 아르카디아
환영합니다 환상의 세계 아르카디아에 오신 것을
그 안에서 벌어지는 대환장스러운 이야기들
지금 바로 시작합니다"
일립예고 학생들,백본,9.97007,드라마,"드라마, 성장물, 2022 지상최대공모전, 감성드라마, 성장드라마","보이는 건 뭐든 똑같이 그릴 수 있는 인간 복사기 한솔 
어느 날 VR 게임에서 만난 미스터리한 천재의 그림을 보고 자극을 받는다 
더 넓은 세계의 그림이 궁금해진 한솔은 한적한 시골 마을을 떠나 그림을 배우기 위해 예술계 최고 명문 고등학교인 일립예고 입시에 도전한다 
우여곡절 끝에 들어간 학교에선 친구들의 복잡한 사정에 계속해서 휘말리게 되는데 
그림같이 아름다운 일립예고에서 펼쳐지는 한솔과 친구들의 청춘 성장 드라마",https://image-comic.pstatic.net/webtoon/812962/thumbnail/thumbnail_IMAG21_77916a2b-ee79-4a98-93cc-c15095617eb0.jpg,THURSDAY,,,,"드라마 드라마, 성장물, 2022 지상최대공모전, 감성드라마, 성장드라마 보이는 건 뭐든 똑같이 그릴 수 있는 인간 복사기 한솔 
어느 날 VR 게임에서 만난 미스터리한 천재의 그림을 보고 자극을 받는다 
더 넓은 세계의 그림이 궁금해진 한솔은 한적한 시골 마을을 떠나 그림을 배우기 위해 예술계 최고 명문 고등학교인 일립예고 입시에 도전한다 
우여곡절 끝에 들어간 학교에선 친구들의 복잡한 사정에 계속해서 휘말리게 되는데 
그림같이 아름다운 일립예고에서 펼쳐지는 한솔과 친구들의 청춘 성장 드라마"
꽃만 키우는데 너무강함,주현후 / 쿰타타,9.96561,판타지,"소설원작, 판타지, 먼치킨, 게임판타지",험악한 겉모습과 달리 꽃집을 차리는 게 꿈인 순정남 황재호 자신의 꿈을 이루기 위해 게임을 시작하게 되고 게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다 꽃을 사랑한 근육남의 친환경 판타지 액션 활극,https://image-comic.pstatic.net/webtoon/741825/thumbnail/thumbnail_IMAG21_c830f1df-cd0e-4b7f-aa4e-84d59c88a892.jpg,THURSDAY,,,,"판타지 소설원작, 판타지, 먼치킨, 게임판타지 험악한 겉모습과 달리 꽃집을 차리는 게 꿈인 순정남 황재호 자신의 꿈을 이루기 위해 게임을 시작하게 되고 게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다 꽃을 사랑한 근육남의 친환경 판타지 액션 활극"
마법사랑해,명랑 / 청설모,9.96958,판타지,"판타지, 차원이동, 판무","만물을 아우르는 마법을 깨우치고도 정작 텅 빈 감정의 소유자였던 위대한 마법사
파멸의 마왕을 깨우려는 자들과 맞서기 위해 그의 심장이 다시 뛰기 시작했다",https://image-comic.pstatic.net/webtoon/776655/thumbnail/thumbnail_IMAG21_03f3b4c0-493d-436e-bfca-5cb4c6649278.jpg,THURSDAY,,,,"판타지 판타지, 차원이동, 판무 만물을 아우르는 마법을 깨우치고도 정작 텅 빈 감정의 소유자였던 위대한 마법사
파멸의 마왕을 깨우려는 자들과 맞서기 위해 그의 심장이 다시 뛰기 시작했다"
피부과 만렙남,LICO,9.83713,일상,일상,"여드름 흉터 모공으로 가득했던 울퉁불퉁 피부의 소유자 김달걀 
썸녀가 생기며 피부관리를 하기로 결심하고 각종 시술과 홈케어를 통해 비로소 깐달걀로 거듭나게 되는데 
매끈매끈 피부로 거듭나기까지 눈물 없이 볼 수 없는 피부과 시술과 홈케어의 비법 
달걀이가 들려주는 그 적나라한 이야기",https://image-comic.pstatic.net/webtoon/823021/thumbnail/thumbnail_IMAG21_dbdac991-db82-493f-b2cf-fbb3045dbc27.jpg,THURSDAY,,,,"일상 일상 여드름 흉터 모공으로 가득했던 울퉁불퉁 피부의 소유자 김달걀 
썸녀가 생기며 피부관리를 하기로 결심하고 각종 시술과 홈케어를 통해 비로소 깐달걀로 거듭나게 되는데 
매끈매끈 피부로 거듭나기까지 눈물 없이 볼 수 없는 피부과 시술과 홈케어의 비법 
달걀이가 들려주는 그 적나라한 이야기"
루루라라 우리네 인생,현이씨,9.96487,일상,"무해한, 일상","시간이 지나면 자연스레 성숙한 으른이 되어 있을 줄 알았는데
그저 술과 음란한 이야기를 좋아하는 알딸딸한 어른이 되어버렸다 
 
어느날 귀농을 결심한 부모님을 따라 
어쩌다보니 시골과 도시를 오가게 된 현이씨의 인생 제 2막 시작",https://image-comic.pstatic.net/webtoon/802039/thumbnail/thumbnail_IMAG21_a7a82a34-586c-4acf-b6f2-ab052be786f1.jpg,THURSDAY,,,,"일상 무해한, 일상 시간이 지나면 자연스레 성숙한 으른이 되어 있을 줄 알았는데
그저 술과 음란한 이야기를 좋아하는 알딸딸한 어른이 되어버렸다 
 
어느날 귀농을 결심한 부모님을 따라 
어쩌다보니 시골과 도시를 오가게 된 현이씨의 인생 제 2막 시작"
서울밤피어,송지형,9.92805,판타지,"판타지, 뱀파이어, 먼치킨, 다크판타지","시체 구덩이에서 눈을 뜨는 재이
운명적으로 만난 반과 피의 계약을 맺고 밤피어의 신부가 된다
재이는 잃어버린 기억 속 자신의 연인을 찾아 지켜내기 위해
반은 원수 제이콥을 찾기 위해
다른 목적의 두 사람이 운명의 한배를 타고 서울로 향한다",https://image-comic.pstatic.net/webtoon/807537/thumbnail/thumbnail_IMAG21_1e7b0ad2-11c1-48e6-b9e6-ab85d98a6c36.jpg,THURSDAY,,,,"판타지 판타지, 뱀파이어, 먼치킨, 다크판타지 시체 구덩이에서 눈을 뜨는 재이
운명적으로 만난 반과 피의 계약을 맺고 밤피어의 신부가 된다
재이는 잃어버린 기억 속 자신의 연인을 찾아 지켜내기 위해
반은 원수 제이콥을 찾기 위해
다른 목적의 두 사람이 운명의 한배를 타고 서울로 향한다"
"오, 친애하는 숙적",오쏘 / 벨마 / 미나토,9.97142,로맨스,"소설원작, 로맨스, 로판, 레드아이스 스튜디오, 복수극","눈엣가시였던 숙적을 처치하고 모든 것을 얻었다고 생각하는 순간 회귀했다
이십년 전 자신이 후계자로 임명되기 전으로

심란해하는 칼미아 앞에 그녀의 오랜 숙적이 다시 나타난다

숙적 루드베키아는 약혼을 제안하고
혼란스러워하면서도 칼미아는 자신이 그토록 바라는 후계 자리를 위해 그의 손을 잡는다

이번 생에도 그녀는 백작이 될 것이다
제 힘으로 쟁취해서 오랜 숙적을 물리치고 누구의 허수아비도 아닌 온전한 백작이",https://image-comic.pstatic.net/webtoon/790840/thumbnail/thumbnail_IMAG21_3bbb8087-0d6e-4ca6-9055-9996fd9b4859.jpg,THURSDAY,,,,"로맨스 소설원작, 로맨스, 로판, 레드아이스 스튜디오, 복수극 눈엣가시였던 숙적을 처치하고 모든 것을 얻었다고 생각하는 순간 회귀했다
이십년 전 자신이 후계자로 임명되기 전으로

심란해하는 칼미아 앞에 그녀의 오랜 숙적이 다시 나타난다

숙적 루드베키아는 약혼을 제안하고
혼란스러워하면서도 칼미아는 자신이 그토록 바라는 후계 자리를 위해 그의 손을 잡는다

이번 생에도 그녀는 백작이 될 것이다
제 힘으로 쟁취해서 오랜 숙적을 물리치고 누구의 허수아비도 아닌 온전한 백작이"
미리보기,미티 / 꿀찬,9.80498,액션,"성장물, 두뇌싸움, 액션","겁 많은 학생 천선우에게
 미래를 보는 능력이 생긴다
 운명을 피할 수 없다면
 그 운명에 맞서라",https://image-comic.pstatic.net/webtoon/818965/thumbnail/thumbnail_IMAG21_08a588ea-4e47-4d7e-a475-bb472bbe92de.jpg,THURSDAY,,,,"액션 성장물, 두뇌싸움, 액션 겁 많은 학생 천선우에게
 미래를 보는 능력이 생긴다
 운명을 피할 수 없다면
 그 운명에 맞서라"
관계중독,오얏,9.66811,스릴러,스릴러,잘나가는 것에 대한 환상을 품고 있던 평범한 여고생 설단아는 우연히 노는 아이들 무리와 친해진 후 그 무리에 적응하려 애쓰는 중이다 그러던 중 전혀 못 알아볼 정도로 외면도 내면도 끔찍하게 변한 단아의 첫사랑이 전학 오고 과거 설단아와의 추억에 갇혀버린 첫사랑은 단아에게 소름 끼치게 집착한다 간신히 무리에 적응 중이던 단아에겐 악몽 같은 일이다 설상가상으로 무리의 대장 격인 불량아와도 그로 인해 트러블이 생기는데,https://image-comic.pstatic.net/webtoon/800007/thumbnail/thumbnail_IMAG21_94598f8a-9416-450c-b729-105a30afb676.jpg,THURSDAY,,,,스릴러 스릴러 잘나가는 것에 대한 환상을 품고 있던 평범한 여고생 설단아는 우연히 노는 아이들 무리와 친해진 후 그 무리에 적응하려 애쓰는 중이다 그러던 중 전혀 못 알아볼 정도로 외면도 내면도 끔찍하게 변한 단아의 첫사랑이 전학 오고 과거 설단아와의 추억에 갇혀버린 첫사랑은 단아에게 소름 끼치게 집착한다 간신히 무리에 적응 중이던 단아에겐 악몽 같은 일이다 설상가상으로 무리의 대장 격인 불량아와도 그로 인해 트러블이 생기는데
SPT - 박쥐의 시간,김보통 / 본인,9.90473,액션,액션,DP로 군생활을 마치고 전역을 한 안준호가 이번엔 대테러부대 부사관으로 군입대를 한다 같은 시각 103사단에서는 의문의 연속자살 사건이 발생하고 수사관 박범구는 이 사건을 파고들어 간다,https://image-comic.pstatic.net/webtoon/815326/thumbnail/thumbnail_IMAG21_15ae6e84-2468-4bfd-b2e9-524a24a69312.jpg,THURSDAY,,,,액션 액션 DP로 군생활을 마치고 전역을 한 안준호가 이번엔 대테러부대 부사관으로 군입대를 한다 같은 시각 103사단에서는 의문의 연속자살 사건이 발생하고 수사관 박범구는 이 사건을 파고들어 간다
